brand,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
HP,30990000.0,0,1,Intel Core Ultra 7155U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
HP,28390000.0,0,1,Intel Core Ultra 7155U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
HP,27890000.0,0,1,Intel Core Ultra 5125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
HP,28890000.0,0,1,Intel Core Ultra 5125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
HP,23990000.0,0,1,Intel Core Ultra 5125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
HP,24990000.0,0,1,Intel Core Ultra 5125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,13.3,IPS
Asus,44990000.0,0,1,Intel Core Ultra 7 258V 32GB,Intel,32.0,DDR5,SSD,1TB,Intel Arc 140V Graphics,Intel,14.0,OLED
Lenovo,71560000.0,0,1,Intel Core i713700H,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX A1000,Apple,16.0,IPS
Lenovo,59630000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
Lenovo,63240000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
Lenovo,67770000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
Lenovo,72680000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,2TB,NVIDIA RTX 1000 Ada Generation 6GB GDDR6,Nvidia,16.0,IPS
Lenovo,41590000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,13.3,IPS
Lenovo,35790000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,13.3,IPS
Acer,19990000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,HD
HP,55990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,8K
HP,36990000.0,0,1,Intel Core Ultra 7 155U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,,
Lenovo,30590000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
HP,23990000.0,0,1,Intel Core Ultra 5 125U,Intel,8.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
HP,27990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,37690000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,40390000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,40690000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,43640000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,46730000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,43820000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,46920000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,49190000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,51800000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,55420000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,16.0,IPS
Lenovo,69170000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,2TB,NVIDIA RTX 500 Ada,Apple,16.0,OLED
Lenovo,21490000.0,0,1,Intel Core i513500H,Intel,32.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,26490000.0,0,1,AMD Ryzen 77730U,AMD,32.0,DDR4,SSD,1TB,AMD Radeon Graphics,AMD,16.0,IPS
Lenovo,15730000.0,0,1,Intel Core i513420H,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Acer,12990000.0,0,1,AMD Ryzen 75700U,AMD,8.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,15.6,HD
LG,37990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,,HD
Dell,16990000.0,0,1,AMD Ryzen 58640HS,AMD,8.0,DDR5,,512GB,AMD Radeon Graphics,AMD,14.0,HD
HP,29490000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,,
Acer,24490000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,8K
Acer,27490000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,8K
Acer,16990000.0,0,1,Intel Core i71255U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,HD
HP,31290000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,,
Asus,34990000.0,0,1,Snapdragon X Elite X1E 78 100 Processor,Qualcomm,32.0,DDR5,SSD,1TB,Qualcomm Adreno GPU,Qualcom,15.6,OLED
Lenovo,21990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
HP,56990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,8K
HP,27990000.0,0,1,Intel Core 7150U,Intel,16.0,DDR4,SSD,512GB,Intel Graphics,Intel,14.0,HD
Lenovo,30990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
HP,36990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,8K
Lenovo,18990000.0,0,1,AMD Ryzen 78845H,AMD,16.0,DDR5,SSD,,AMD 780M Graphics,Apple,14.0,IPS
Asus,29990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,OLED
Lenovo,49990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,512GB,NVIDIA RTX 500 Ada,Apple,14.5,IPS
Lenovo,50690000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,14.5,IPS
Lenovo,54990000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,14.5,IPS
Lenovo,55990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,14.5,IPS
Lenovo,59630000.0,0,1,Intel Core Ultra 7 155H,Intel,64.0,DDR5,SSD,1TB,NVIDIA RTX 500 Ada,Apple,14.5,IPS
Lenovo,66990000.0,0,1,Intel Core Ultra 7 155H,Intel,96.0,DDR5,SSD,2TB,NVIDIA RTX 500 Ada,Apple,14.5,IPS
Lenovo,25590000.0,0,1,AMD Ryzen 78845H,AMD,32.0,DDR5,SSD,1TB,AMD Radeon graphics,AMD,14.5,2K
Lenovo,19990000.0,0,1,AMD Ryzen 77730U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,14.0,IPS
Dell,21990000.0,0,1,Intel Core i71360P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,
Dell,13890000.0,0,1,Intel Core i31305U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
Dell,18990000.0,0,1,AMD Ryzen 78840HS,AMD,16.0,DDR5,SSD,512GB,AMD Radeon Graphics,AMD,14.0,2K
Lenovo,35990000.0,0,1,Intel Core i71355U,Intel,32.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,2K
HP,36590000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,,
Dell,52990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.3,HD
Dell,52990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.3,HD
HP,34790000.0,0,1,Intel Core Ultra 7 155U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,,
Lenovo,39990000.0,0,1,Intel Core i71360P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,IPS
HP,28080000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
HP,32990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
HP,19990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Lenovo,25990000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.5,IPS
Lenovo,25990000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,
HP,20490000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,20490000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,18990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,20990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,20990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,21490000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,21490000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,15.6,HD
Dell,22990000.0,0,1,Intel Core 7 processor 150U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,HD
Lenovo,24990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
Dell,21990000.0,0,1,Intel Core i513420H,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,16.0,
Lenovo,20590000.0,0,1,Intel Core i513420H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,16.0,IPS
HP,21490000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,15.6,HD
HP,21990000.0,0,1,Intel Core i71355U,Intel,32.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,15.6,HD
Dell,46990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.5,HD
Lenovo,40990000.0,0,1,Intel Core i71360P,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Asus,34990000.0,0,1,Snapdragon X Elite X1E 78 100 Processor,Qualcomm,32.0,DDR5,SSD,1TB,Qualcomm Adreno GPU,Qualcom,15.6,OLED
Dell,28990000.0,0,1,Intel Core 7 150U,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce MX570,Apple,16.0,HD
Dell,19490000.0,0,1,Intel Core i51334U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,HD
HP,18990000.0,0,1,AMD Ryzen 5 8640HS,AMD,16.0,DDR5,SSD,512GB,AMD Radeon Graphics,AMD,14.0,IPS
Asus,24990000.0,0,1,Intel Core i913900H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,HD
Asus,17990000.0,0,1,Intel Core i512500H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,8K
HP,36590000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,,
Dell,23990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,,HD
Lenovo,27410000.0,0,1,Intel Core i513500H,Intel,32.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,20700000.0,0,1,Intel Core i513420H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
Lenovo,23430000.0,0,1,Intel Core i51335U,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,22340000.0,0,1,Intel Core i51335U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,15910000.0,0,1,Intel Core 3100U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,15.6,HD
Lenovo,15050000.0,0,1,Intel Core 3100U,Intel,8.0,DDR5,SSD,512GB,Intel Graphics,Intel,15.6,HD
Lenovo,68720000.0,0,1,Intel Core i713700H,Intel,32.0,DDR5,SSD,1TB,NVIDIA RTX A1000,Apple,16.0,IPS
Lenovo,36120000.0,0,1,Intel Core i51340P,Intel,16.0,DDR5,SSD,512GB,NVIDIA RTX A500,Apple,16.0,IPS
Lenovo,42440000.0,0,1,Intel Core i71360P,Intel,32.0,DDR5,SSD,512GB,NVIDIA RTX A500,Apple,14.0,2K
Dell,17990000.0,0,1,Intel Core i51235U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Lenovo,31990000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,14990000.0,0,1,Intel Core i513420H,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,HD
Dell,26390000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Dell,21290000.0,0,1,Intel Core i51335U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Dell,19190000.0,0,1,Intel Core i51235U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
Dell,27990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Lenovo,25990000.0,0,1,Intel Core i71355U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
HP,31290000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,,
Lenovo,21990000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Acer,18490000.0,0,1,AMD Ryzen 57530U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,14.0,HD
Acer,10490000.0,0,1,Intel Core i31215U,Intel,8.0,DDR5,SSD,256GB,Intel UHD Graphics,Intel,14.0,TFT
HP,33990000.0,0,1,AMD Ryzen 78840HS,AMD,16.0,DDR5,SSD,1TB,AMD Radeon Graphics,AMD,14.0,8K
Lenovo,33990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,20580000.0,0,1,Intel Core i513420H,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,16.0,IPS
Acer,44990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,8K
Acer,47490000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,Nvidia,14.5,8K
Acer,53990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,Nvidia,14.5,8K
Lenovo,31990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,13.3,IPS
Lenovo,52990000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,19490000.0,0,1,Intel Core i513420H,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,16.0,IPS
Lenovo,19290000.0,0,1,Intel Core i513420H,Intel,16.0,DDR5,SSD,512GB,Intel UHD Graphics,Intel,16.0,IPS
Lenovo,47290000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,8K
Acer,13990000.0,0,1,Intel Core i51235U,Intel,16.0,DDR5,SSD,512GB,Intel HD Graphics,Intel,16.0,HD
Acer,12490000.0,0,1,Intel Core i51235U,Intel,8.0,DDR5,SSD,512GB,Intel HD Graphics,Intel,16.0,HD
Asus,21990000.0,0,1,Intel Core i713700H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,HD
Lenovo,18990000.0,0,1,Intel Core i513420H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
Lenovo,18990000.0,0,1,Intel Core i512500H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
Lenovo,26990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,21990000.0,0,1,Intel Core i513500H,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16.0,IPS
Lenovo,23990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,22990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,22990000.0,0,1,AMD Ryzen 78845H,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 780M Graphics,AMD,14.0,IPS
Lenovo,23990000.0,0,1,AMD Ryzen 78845H,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 780M,AMD,16.0,IPS
Lenovo,29990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,27990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,22990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,25990000.0,0,1,AMD Ryzen 78845H,AMD,32.0,DDR5,SSD,1TB,AMD Radeon 780M Graphics,AMD,16.0,IPS
Lenovo,23990000.0,0,1,AMD Ryzen 78845H,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 780M Graphics,AMD,16.0,IPS
Lenovo,23190000.0,0,1,AMD Ryzen 78845HS,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 780M Graphics,AMD,14.0,OLED
LG,46500000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,,HD
LG,51490000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,,512GB,Intel Arc Graphics,Intel,16.0,OLED
LG,49290000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,,IPS
Dell,63990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,13.4,HD
Dell,21490000.0,0,1,Intel Core i51334U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,HD
Dell,26490000.0,0,1,Intel Core 7150U,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,HD
Lenovo,60190000.0,0,1,AMD Ryzen 7 PRO 7840U,AMD,64.0,DDR5,SSD,1TB,AMD Radeon 780M Graphics,AMD,13.3,IPS
Lenovo,54790000.0,0,1,AMD Ryzen 7 PRO 7840U,AMD,32.0,DDR5,SSD,1TB,AMD Radeon 780M Graphics,AMD,13.3,IPS
HP,19990000.0,0,1,Intel Core 5120U,Intel,16.0,DDR4,SSD,512GB,Intel Arc Graphics,Intel,15.6,HD
HP,20790000.0,0,1,Intel Core 5120U,Intel,16.0,DDR4,SSD,1TB,Intel Arc Graphics,Intel,15.6,HD
HP,21590000.0,0,1,Intel Core Ultra 5125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,15.6,HD
HP,24490000.0,0,1,Intel Core Ultra 7155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,15.6,HD
HP,25490000.0,0,1,Intel Core Ultra 7155H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,15.6,HD
HP,23490000.0,0,1,Intel Core 7150U,Intel,16.0,DDR4,SSD,512GB,Intel Arc Graphics,Intel,15.6,HD
HP,24490000.0,0,1,Intel Core 7150U,Intel,16.0,DDR4,SSD,1TB,Intel Arc Graphics,Intel,15.6,HD
Lenovo,53150000.0,0,1,AMD Ryzen 7 PRO 7840U,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 780M Graphics,AMD,13.3,IPS
Lenovo,63520000.0,0,1,Intel Core i71355U,Intel,32.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,OLED
Lenovo,63340000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,OLED
Lenovo,61880000.0,0,1,Intel Core i71355U,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,OLED
Lenovo,63440000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,8K
Lenovo,61100000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,58040000.0,0,1,Intel Core Ultra 7 155U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,33930000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,16.0,IPS
Lenovo,31930000.0,0,1,Intel Core Ultra 5 125U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,16.0,IPS
Lenovo,30140000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,16.0,IPS
Lenovo,29050000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,16.0,IPS
Lenovo,32300000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,30500000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,29410000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
Lenovo,31390000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,28500000.0,0,1,Intel Core Ultra 7 155U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,33210000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,32480000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,29590000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,26680000.0,0,1,Intel Core Ultra 5 125U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,23790000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,27790000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,24890000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
Lenovo,22890000.0,0,1,AMD Ryzen 57535U,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 660M Graphics,AMD,16.0,IPS
Lenovo,21060000.0,0,1,AMD Ryzen 57535U,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 660M Graphics,AMD,16.0,IPS
Lenovo,26680000.0,0,1,Intel Core Ultra 5 125U,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,24890000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,23790000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,23610000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
Lenovo,22520000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
Lenovo,27230000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
