brand,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
Asus,31990000.0,0,1,Qualcomm Snapdragon X Elite X1E 78 100,Qualcomm,32.0,LPDDR5X,SSD,1TB,Qualcomm Adreno GPU,Qualcomm,15.6,3K
Asus,23990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
MSI,41990000.0,0,1,Intel Core i7-14700HX,Intel,32.0,DDR5,SSD,1TB,Card Nvidia Geforce RTX 4060 6GB GDDR6,Card,16,2.5K
Dell,9390000.0,1,0,Intel Core i5-10310U,Intel,16.0,DDR4,SSD,256GB,Intel UHD Graphics Card rời Quadro P520,Intel,15.6,FHD
Asus,27690000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Asus,77990000.0,0,1,AMD Ryzen 9 HX 370,AMD,32.0,,SSD,1TB,Card NVIDIA GeForce RTX 4070 8GB GDDR6,Card,16,2.5K
Asus,31490000.0,0,1,AMD Ryzen 9 HX 370,AMD,32.0,LPDDR5X,SSD,1TB,AMD Radeon 890M Graphics,AMD,14,3K
Lenovo,11590000.0,0,1,Intel Core i3-1315U,Intel,8.0,DDR5,512,,Intel UHD Graphics,Intel,16,FHD
Lenovo,33590000.0,0,1,Intel Core i7-13650HX,Intel,24.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,15.6,FHD
Dell,,0,1,Intel Core i7-1360P,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,16,FHD
Asus,37490000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Acer,20990000.0,0,1,Intel Core i7-12650H,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
HP,17990000.0,0,1,Intel Core i7-150U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
Lenovo,8990000.0,0,1,Intel Core i3-1315U,Intel,8.0,DDR4,SSD,256GB,Intel UHD Graphics,Intel,14,FHD
Lenovo,13990000.0,0,1,Intel Core i5-1240P,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,,FHD
Lenovo,12990000.0,0,1,Intel Core i5-1235U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14,FHD
Lenovo,12990000.0,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,512,,Intel Iris Xe / UHD Graphics,Intel,15.6,FHD
MSI,17990000.0,0,1,Intel Core i7-13700H,Intel,16.0,,SSD,1TB,Card Intel Iris Xe Graphics,Card,14,FHD
MSI,16990000.0,0,1,Intel Core i7-13700H,Intel,16.0,DDR4,SSD,1TB,Card Intel Iris Xe Graphics,Card,15.6,FHD
MSI,48990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,NVIDIA,17,
MSI,48990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,14,2.8K
MSI,23990000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR5,SSD,512GB,Card Nvidia Geforce RTX 4050 6GB GDDR6,Card,14,FHD
MSI,36990000.0,0,1,Intel Core i7-14650HX,Intel,16.0,DDR5,SSD,1TB,Nvidia Geforce RTX 4060 8GB GDDR6 + MUX switch,Nvidia,16,2.5K
Dell,20290000.0,0,1,Intel Core i7-150U,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14,FHD
HP,13990000.0,0,1,Intel Core i5-1340P,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14,2.5K
Asus,25890000.0,0,1,AMD Ryzen 7 7435HS,AMD,16.0,DDR5,SSD,512GB,AMD Radeon RX7600S 8GB GDDR6,AMD,16.,
Asus,41690000.0,0,1,AMD Ryzen 9 HX 370,AMD,16.0,LPDDR5X,1TB,,RTX 4060 GPU 8GB GDDR6,RTX,14,2.5K
Asus,17790000.0,0,1,Intel Core i5-13500H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xᵉ Graphics,Intel,,2.8K
Acer,24990000.0,0,1,AMD Ryzen 7 7840H,AMD,16.0,DDR5,SSD,512GB,Nvidia Geforce RTX 4060,Nvidia,16,FHD
Lenovo,23990000.0,0,1,Intel Core i5-12500H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050Ti,NVIDIA,16,2K
Asus,15690000.0,0,1,Intel Core i5-12500H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,2.8K
Asus,18790000.0,0,1,Intel Core i5-12500H,Intel,16.0,DDR4,SSD,512GB,NVIDIA Geforce RTX 3050 4GB GDDR6,NVIDIA,16,
Lenovo,21290000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,,SSD,512GB,Intel Arc Graphics,Intel,16,2.5K
Lenovo,23190000.0,0,1,AMD Ryzen 7 8845H,AMD,32.0,,SSD,1TB,AMD Radeon 780M,AMD,16,2.5K
Lenovo,23190000.0,0,1,Intel Core Ultra 5 125H,Intel,32.0,,SSD,1TB,Intel Arc Graphics,Intel,14.5,3K
Lenovo,23990000.0,0,1,AMD Ryzen 7 6800H,AMD,16.0,DDR5,SSD,512GB,Nvidia RTX 3050,Nvidia,15.6,2.5K
Lenovo,21990000.0,0,1,AMD Ryzen 5 6600H,AMD,16.0,DDR5,SSD,512GB,Nvidia RTX 3050,Nvidia,15.6,2.5K
Lenovo,37990000.0,0,1,Intel Core i7-14650HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA Geforce RTX 4060,NVIDIA,16,3.2K
Asus,26990000.0,0,1,Intel Core i7-13620H,Intel,16.0,,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
Asus,52990000.0,0,1,Intel Core i9-13900H,Intel,16.0,,SSD,1TB,Card NVIDIA GeForce RTX 4050 6GB GDDR6,Card,13.4,2.5K
Asus,16990000.0,0,1,Intel Core i5-12500H,Intel,16.0,,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,NVIDIA,16,
Asus,50690000.0,0,1,Intel Core i9-13900H,Intel,16.0,,SSD,1TB,NVIDIA GeForce RTX 4060 Laptop GPU 8GB GDDR6,NVIDIA,16,2.5K
Macbook,,0,1,Apple M4 (10-core),Apple,16.0,,SSD,512GB,GPU 10 Core,GPU,14.2,
HP,9990000.0,0,1,Intel Core i3 1215U,Intel,8.0,DDR4,SSD,256GB,Card Intel UHD Graphics,Card,15.6,FHD
HP,10690000.0,0,1,Intel Core i3 1215U,Intel,8.0,DDR4,SSD,512GB,Card Intel UHD Graphics,Card,15.6,FHD
Lenovo,12990000.0,0,1,Intel Core i5-13420H,Intel,16.0,,SSD,512GB,Integrated Intel UHD Graphics,Integrated,14,FHD
Lenovo,20990000.0,0,1,AMD Ryzen 7 8840HS,AMD,16.0,LPDDR5,SSD,1TB,AMD Radeon 760M Graphics,AMD,14,
HP,15990000.0,0,1,Intel Core i5-1334U,Intel,8.0,,SSD,512GB,Intel UHD | Iris Xe Graphics,Intel,15.6,FHD
HP,16290000.0,0,1,Intel Core i5-12450H,Intel,8.0,DDR4,SSD,512GB,NVIDIA GeForce RTX 3050,NVIDIA,15.6,FHD
Lenovo,26990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,,SSD,1TB,Integrated Intel Arc Graphics,Integrated,14,
Lenovo,21990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,1TB,Integrated Intel Arc Graphics,Integrated,14,
Asus,26390000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,16,3.2K
Asus,41990000.0,0,1,Intel Core Ultra 7 155U,Intel,32.0,LPDDR5X,SSD,1TB,Intel Graphic,Intel,13.3,3K
Asus,13690000.0,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14,FHD
Acer,33990000.0,0,1,Intel Core i9-14900HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Asus,21990000.0,0,1,Intel Core i9-13900H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xᵉ Graphics,Intel,15.6,2.8K
Asus,19690000.0,0,1,Intel Core i7-13700H,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xᵉ Graphics,Intel,15.6,2.8K
Asus,14690000.0,0,1,AMD Ryzen 5 7530U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,15.6,FHD
Lenovo,44990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,1TB,Card NVIDIA GeForce RTX 4050 6GB GDDR6,Card,14.5,2.8K
Lenovo,29590000.0,0,1,AMD Ryzen 7 7435HS,AMD,24.0,,SSD,512GB,Card NVIDIA GeForce RTX 4060 8GB GDDR6,Card,15.6,FHD
Lenovo,27990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,,512,,Intel Arc Graphics,Intel,14,
Gaming,32990000.0,0,1,AMD Ryzen 7 8845HS,AMD,16.0,DDR5,512,,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,15.6,FHD
Lenovo,139990000.0,0,1,Intel Core i9-14900HX,Intel,64.0,DDR5,2TB,,NVIDIA GeForce RTX 4090 16GB GDDR6,NVIDIA,16,3.2K
Lenovo,16790000.0,0,1,Intel Core i7-13620H,Intel,16.0,,SSD,512GB,Card Intel UHD Graphics,Card,15.6,FHD
Lenovo,86990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4080 12GB GDDR6,NVIDIA,16,2K
Lenovo,37590000.0,0,1,AMD Ryzen 7 8845HS,AMD,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Lenovo,,0,1,AMD Ryzen 5 7640HS,AMD,16.0,,SSD,512GB,Card NVIDIA GeForce RTX 4060 8GB GDDR6,Card,16,
Lenovo,40990000.0,0,1,Intel Core i7-14650HX,Intel,16.0,,1TB,,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Lenovo,14490000.0,1,0,Intel Core i5 12450HX,Intel,12.0,DDR5,SSD,512GB,Card Intel Graphics,Card,15.6,FHD
Lenovo,12990000.0,0,1,AMD Ryzen 7 7730U,AMD,16.0,DDR4,SSD,1TB,AMD Radeon Graphics,AMD,16,FHD
Lenovo,44990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,14.5,2.8K
Lenovo,61990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,,SSD,1TB,NVIDIA GeForce RTX 4070 8GB GDDR6,NVIDIA,16,3.2K
Dell,18990000.0,0,1,Intel Core i7-13620H,Intel,16.0,LPDDR5,SSD,1TB,Intel UHD Graphics,Intel,14,2.5K
Dell,13990000.0,0,1,Intel Core i5-1335U,Intel,8.0,,SSD,512GB,Intel UHD Graphics,Intel,16,FHD
Lenovo,23990000.0,0,1,AMD Ryzen 7 7435HS,Ryzen,16.0,,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,15.6,FHD
Dell,15990000.0,0,1,Intel Core 5 120U,Intel,8.0,DDR5,SSD,512GB,Intel Graphics,Intel,14,FHD
Dell,25990000.0,0,1,Intel Core i7-150U,Intel,16.0,,SSD,1TB,Intel Graphics,Intel,16,FHD
Dell,24990000.0,0,1,Intel Core 5 120U,Intel,16.0,,SSD,512GB,NVIDIA MX570A 2GB GDDR6,NVIDIA,14,2.2K
Dell,22790000.0,0,1,Intel Core i5-120U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14,FHD
Microsoft,10990000.0,0,1,Intel Pentium Gold 6500Y,Intel,8.0,LPDDR3,SSD,128GB,Intel UHD Graphics 615,Intel,10.5,
LG,35990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,2TB,Card Intel Arc graphics,Card,16,2.5K
Lenovo,15990000.0,1,0,Intel Core i7-10750H,Intel,16.0,DDR4,SSD,512GB,Nvidia Quadro T1000 Nvidia Quadro T2000,Nvidia,15.6,FHD
HP,15590000.0,0,1,AMD Ryzen 8 8640HS,AMD,16.0,LPDDR5,SSD,512GB,AMD   Radeon Graphics,AMD,14,FHD
Asus,34990000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,16,2.5K
Lenovo,14990000.0,1,0,Intel Core i5-13420H,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050,NVIDIA,15.6,FHD
Asus,45690000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Asus,33190000.0,0,1,AMD Ryzen 7 885HS,AMD,16.0,DDR5,SSD,512GB,Nvidia Geforce RTX 4060,Nvidia,15.6,FHD
Dell,10390000.0,1,0,Intel Core i5-1135G7,Intel,16.0,DDR4,SSD,256GB,Nvidia Quadro T500 Intel Iris Xe Graphics,Nvidia,15.6,FHD
HP,20690000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,,Intel Arc Graphics,Intel,15.6,FHD
HP,18690000.0,0,1,Intel Core 5 120U,Intel,16.0,DDR4,9Z2,,Intel Graphics,Intel,15.6,FHD
HP,24990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,9Z2,,Intel Arc Graphics,Intel,15.6,FHD
HP,23990000.0,0,1,Intel Core i7-150U,Intel,16.0,DDR4,9Z2,,Intel Graphics,Intel,15.6,FHD
Asus,18990000.0,0,1,Intel Core i5-12500H,Intel,16.0,DDR4,SSD,512GB,Nvidia RTX 3050 4GB,Nvidia,15.6,FHD
HP,18590000.0,0,1,Intel Core i7-1355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14,FHD
Dell,30990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,13.4,FHD
Lenovo,31590000.0,0,1,Intel Core i7-14650HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050,NVIDIA,16,2.5K
Dell,11590000.0,1,0,Intel Core i5-1235U,Intel,16.0,DDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
Dell,13990000.0,1,0,Intel Core i7-1265U,Intel,16.0,LPDDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
Lenovo,16990000.0,1,0,Intel Core i7-1265U,Intel,16.0,LPDDR4,SSD,256GB,Intel Iris Xe Graphics,Intel,14,FHD
Microsoft,11490000.0,0,1,Intel Pentium Gold 6500Y,Intel,,LPDDR3,SSD,128GB,Intel UHD Graphics 615,Intel,10.5,
Lenovo,29990000.0,0,1,AMD Ryzen 9 7945HX,AMD,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB,NVIDIA,16,2.5K
HP,14990000.0,0,1,Intel Core Ultra 5 120U,Intel,8.0,,SSD,512GB,Intel Graphics,Intel,14,FHD
Asus,14990000.0,0,1,Core Ultra 5 125H,Intel,8.0,LPDDR5X,SSD,512GB,Intel Graphics,Intel,14,
Dell,21999000.0,1,0,Intel Core i9 10885H,Intel,16.0,DDR4,SSD,,Card NVIDIA Quadro T2000,Card,15.6,FHD
Asus,21690000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,1TB,Intel Arc graphics,Intel,14,
HP,16590000.0,0,1,Intel Core Ultra 5 125U,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,16,FHD
Lenovo,21990000.0,0,1,Intel Core i5-13500H,Intel,16.0,,SSD,1TB,NVIDIA GeForce RTX 3050 6GB GDDR6,NVIDIA,16,2.5K
Dell,15990000.0,0,1,AMD Ryzen 7 8840HS,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 780M,AMD,14,2.2K
Asus,42990000.0,0,1,Intel Core i9-13900H,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060,NVIDIA,16,
Lenovo,28590000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,,RTX 4050 6GB GDDR6,RTX,15.6,FHD
Acer,11990000.0,0,1,Intel Core i5-1240P,Intel,8.0,LPDDR4X,SSD,,Card Intel Iris Xe Graphics,Card,16,2.5K
Dell,31990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,13.4,FHD
Dell,20990000.0,1,0,Intel Core i7-10850H,Intel,16.0,DDR4,SSD,512GB,NVIDIA Quadro RTX 3000 NVIDIA Quadro RTX 4000 NVIDIA Quadro T1000,NVIDIA,17.3,FHD
Lenovo,12990000.0,1,0,Intel Core i7-8750H,Intel,16.0,DDR4,SSD,256GB,NVIDIA Quadro P1000 4GB,NVIDIA,15.6,FHD
Lenovo,19990000.0,0,1,Intel Core i5-12450HX,Intel,16.0,DDR5,SSD,512GB,Intel Arc A530M 4GB GDDR6,Intel,15.6,FHD
Lenovo,14990000.0,0,1,AMD Ryzen 7 7730U,AMD,16.0,DDR4,512,,AMD Radeon Graphics,AMD,15.6,FHD
Lenovo,13190000.0,0,1,AMD Ryzen 5 7430U,AMD,16.0,DDR4,512,,AMD Radeon Graphics,AMD,15.6,FHD
Lenovo,20990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16,2K
Dell,34690000.0,1,0,Intel Core i7-13700H,Intel,32.0,LPDDR5,SSD,512GB,NVIDIA RTX A1000,NVIDIA,16,FHD
Lenovo,32990000.0,0,1,Intel Core i7-14650HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050,NVIDIA,16,2.5K
Asus,45990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Gaming,21690000.0,0,1,Intel Core i5-13500H,Intel,16.0,DDR5,SSD,512GB,Card Nvidia Geforce RTX 4050 GDDR6,Card,15.6,FHD
Dell,44990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,1TB,NVIDIA Geforce RTX 4070 8GB NVIDIA Geforce RTX 4060 8GB,NVIDIA,16.0,2.5K
MSI,14990000.0,0,1,Intel Core i5-12450H,Intel,8.0,DDR4,SSD,512GB,Nvidia Geforce RTX 2050 4GB GDDR6,Nvidia,15.6,FHD
MSI,54990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,LPDDR5,SSD,1TB,Nvidia Geforce RTX 4060 8GB GDDR6,Nvidia,16,
Dell,14990000.0,0,1,AMD Ryzen 5 7530U,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,16,FHD
Lenovo,32590000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
MSI,28990000.0,0,1,Intel Core Ultra 7 155H,Intel,16.0,DDR5,SSD,512GB,Nvidia Geforce RTX 4050 6GB GDDR6,Nvidia,15.6,FHD
Asus,30990000.0,0,1,AMD Ryzen 9 8945H,AMD,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,15.6,FHD
Asus,17590000.0,0,1,AMD Ryzen 5 7535HS,AMD,8.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,NVIDIA,15.6,FHD
Lenovo,53990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14,2.8K
Asus,13690000.0,0,1,Intel Core i5-1235U,Intel,16.0,DDR4,SSD,512GB,Intel UHD | Iris Xe Graphics,Intel,15.6,FHD
Lenovo,34290000.0,0,1,Intel Core i7-14650HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Dell,30590000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,15.6,FHD
HP,18990000.0,0,1,Intel Core i7-1355U,Intel,16.0,DDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14,FHD
Lenovo,38990000.0,0,1,Intel Core i9-14900HX,Intel,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,
Dell,13790000.0,0,1,Intel Core i5-1240P,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,2.2K
MSI,32990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5,SSD,1TB,Intel Arc graphics,Intel,13.3,2.8K
MSI,16990000.0,0,1,Intel Core i5-12450H,Intel,8.0,DDR4,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,NVIDIA,15.6,FHD
MSI,11790000.0,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,SSD,,Intel Iris Xe Graphics,Intel,15.6,FHD
Lenovo,22990000.0,1,0,Intel Core i5 12450HX,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
Lenovo,39990000.0,0,1,Intel Core i7-14650HX,Intel,16.0,DDR5,SSD,,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
Acer,24990000.0,0,1,Intel Core i7-13700HX,Intel,16.0,DDR5,SSD,,RTX 4050,RTX,16,
Asus,36490000.0,0,1,Intel Core i7-13620H,Intel,16.0,DDR5,SSD,,Geforce RTX 4070 8GB,Geforce,15.6,FHD
Asus,61990000.0,0,1,Intel Core Ultra 9 185H,Intel,32.0,DDR5,SSD,,Geforce RTX 4060 8GB,Geforce,16,2.5K
Dell,14290000.0,0,1,Intel Core i5-1240P,Intel,16.0,DDR5,SSD,,Intel Iris Xe Graphics,Intel,16,FHD
Lenovo,17790000.0,0,1,Intel Core i5-12450HX,Intel,12.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050,NVIDIA,15.6,FHD
Lenovo,28990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,,Intel Arc Graphics,Intel,14.0,
Lenovo,24590000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,,Intel Arc Graphics,Intel,16.0,2.5K
Lenovo,24990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,,Intel Arc Graphics,Intel,14.0,
Lenovo,19690000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,,Intel Arc Graphics,Intel,14,
Lenovo,24490000.0,0,1,Intel Core i5-12450HX,Intel,16.0,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
Lenovo,20890000.0,0,1,Intel Core i5 12450HX,Intel,12.0,DDR5,SSD,,RTX 3050 6GB GDDR6,RTX,15.6,FHD
Lenovo,25990000.0,0,1,Intel Core i7-13650HX,Intel,16.0,DDR5,SSD,,Nvidia RTX 4050,Nvidia,15.6,FHD
Asus,109990000.0,0,1,Intel Core i9-14900HX,Intel,64.0,DDR5,SSD,2TB,RTX 4090 16GB GDDR6,RTX,18,2.5K
Asus,56490000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,RTX 4070 8GB GDDR6,RTX,18,2.5K
Asus,86490000.0,0,1,Intel Core i9-14900HX,Intel,64.0,DDR5,SSD,2TB,RTX 4080 12GB GDDR6,RTX,16,2.5K
MSI,38990000.0,0,1,Intel Core i7-14700HX,Intel,16.0,DDR5,SSD,,RTX 4060,RTX,16,2.5K
Gaming,26990000.0,0,1,AMD Ryzen 8 8845HS,AMD,16.0,DDR5,SSD,,RTX 4050 6GB GDDR6,RTX,15.6,FHD
Asus,25990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,DDR5,SSD,,Intel Arc Graphics,Intel,14,3K
Asus,14990000.0,0,1,Intel Core i7-1255U,Intel,16.0,DDR4,SSD,,Intel Iris Xe Graphics,Intel,14,FHD
Asus,21290000.0,0,1,AMD Ryzen 5 7530U,AMD,16.0,LPDDR4X,SSD,,AMD Radeon Graphics,AMD,14,2.8K
Asus,31990000.0,0,1,Intel Core Ultra 7 155H,Intel,32.0,LPDDR5X,SSD,,Intel Arc Graphics,Intel,14,3K
Lenovo,17990000.0,0,1,Intel Core i7-1160G7,Intel,16.0,,SSD,,Intel Iris Xe Graphics,Intel,13.3,2K
Dell,13990000.0,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
Asus,25990000.0,0,1,Intel Core Ultra 5 125H,Intel,16.0,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
Lenovo,50990000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB,NVIDIA,16,2.5K
Lenovo,44390000.0,0,1,Intel Core i9-14900HX,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB,NVIDIA,16,2.5K
LG,29990000.0,0,1,Intel Core i7-1360P,Intel,16.0,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16,2.5K
Lenovo,28290000.0,0,1,AMD Ryzen 7 8745H,AMD,16.0,DDR5,SSD,512GB,Nvidia Geforce RTX 4060,Nvidia,15.6,FHD
Gaming,20990000.0,0,1,Intel Core i5-13500H,Intel,8.0,DDR5,SSD,512GB,Nvidia Geforce RTX 4050 GDDR6,Nvidia,15.6,FHD
Dell,15190000.0,0,1,Intel Core i5-1235U,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,FHD
Dell,11990000.0,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
Asus,24900000.0,0,1,Intel Core i7-13620H,Intel,8.0,DDR5,SSD,512GB,Nvidia RTX 4050 6GB GDDR6,Nvidia,15.6,FHD
Lenovo,13590000.0,0,1,Intel Core i5-1335U,Intel,8.0,DDR4,512,,Intel Iris Xe Graphics,Intel,15.6,FHD
Asus,28990000.0,0,1,AMD Ryzen 7 7735HS,AMD,16.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6 MUX Switch),NVIDIA,15.6,FHD
Macbook,,0,1,Apple M3 Max (14-core CPU),Apple,36.0,,SSD,,30-core GPU,30-core,Liquid Retina XDR 16.2,
Macbook,,0,1,Apple M3 Max (14-core CPU),Apple,36.0,,SSD,,30-core GPU,30-core,Liquid Retina XDR 14.2,
Macbook,,0,1,Apple M3 Pro (12-core CPU),Apple,18.0,,SSD,,18-core GPU,18-core,Liquid Retina XDR 16.2,
Macbook,,0,1,,Apple,18.0,,SSD,512GB,14-core GPU 18-core GPU,14-core,Liquid Retina XDR 14,
